treatment,tree_id,deploy,metabolite,site_num,tree_num,decomp_day,well_id,time,od_raw,od_corrected_b,od_corrected_b_n,nm
P,HOK,SEK,HOK,1,1,17,10G,120,1.609,0.883944513,0.778533169,450
AB,HOK,SEK,HOK,1,1,17,10H,120,1.27,0.697706359,0.592295014,450
P,HOK,HOK,SEK,2,5,17,1A,960,1.037,0.596491228,0.469298246,450
AB,HOK,HOK,SEK,2,5,17,1B,960,2.506,1.441472534,1.314279551,450
P,SEK,HOK,SEK,2,5,17,1C,960,1.675,0.963474259,0.836281277,450
AB,SEK,HOK,SEK,2,5,17,1D,960,1.219,0.701179178,0.573986195,450
P,SEK,SEK,SEK,2,5,17,1E,960,2.616,1.50474547,1.377552488,450
AB,SEK,SEK,SEK,2,5,17,1F,960,2.039,1.172850158,1.045657176,450
P,HOK,SEK,SEK,2,5,17,1G,960,2.503,1.439746908,1.312553926,450
AB,HOK,SEK,SEK,2,5,17,1H,960,0.997,0.573482888,0.446289905,450
P,HOK,HOK,SEK,2,4,17,2A,960,1.535,0.882945068,0.755752085,450
AB,HOK,HOK,SEK,2,4,17,2B,960,1.673,0.962323842,0.83513086,450
P,SEK,HOK,SEK,2,4,17,2C,960,0.99,0.569456428,0.442263446,450
AB,SEK,HOK,SEK,2,4,17,2D,960,1.666,0.958297383,0.8311044,450
P,SEK,SEK,SEK,2,4,17,2E,960,1.089,0.626402071,0.499209088,450
AB,SEK,SEK,SEK,2,4,17,2F,960,1.326,0.762726488,0.635533506,450
P,HOK,SEK,SEK,2,4,17,2G,960,1.267,0.728789186,0.601596204,450
AB,HOK,SEK,SEK,2,4,17,2H,960,0.831,0.477998274,0.350805292,450
P,HOK,HOK,SEK,2,3,17,3A,960,1.587,0.91285591,0.785662928,450
AB,HOK,HOK,SEK,2,3,17,3B,960,1.334,0.767328157,0.640135174,450
P,SEK,HOK,SEK,2,3,17,3C,960,2.191,1.260281852,1.13308887,450
AB,SEK,HOK,SEK,2,3,17,3D,960,1.361,0.782858786,0.655665804,450
P,SEK,SEK,SEK,2,3,17,3E,960,2.183,1.255680184,1.128487202,450
AB,SEK,SEK,SEK,2,3,17,3F,960,2.316,1.332182916,1.204989934,450
P,HOK,SEK,SEK,2,3,17,3G,960,2.44,1.403508772,1.276315789,450
AB,HOK,SEK,SEK,2,3,17,3H,960,2.224,1.279263733,1.152070751,450
P,HOK,HOK,SEK,2,2,17,4A,960,2.688,1.546160483,1.418967501,450
AB,HOK,HOK,SEK,2,2,17,4B,960,2.461,1.415588151,1.288395168,450
P,SEK,HOK,SEK,2,2,17,4C,960,2.598,1.494391717,1.367198735,450
AB,SEK,HOK,SEK,2,2,17,4D,960,2.396,1.378199597,1.251006615,450
P,SEK,SEK,SEK,2,2,17,4E,960,2.355,1.354616048,1.227423066,450
AB,SEK,SEK,SEK,2,2,17,4F,960,1.95,1.121656601,0.994463618,450
P,HOK,SEK,SEK,2,2,17,4G,960,1.827,1.050905953,0.923712971,450
AB,HOK,SEK,SEK,2,2,17,4H,960,2.264,1.302272074,1.175079091,450
P,HOK,HOK,SEK,2,1,17,5A,960,1.966,1.130859937,1.003666954,450
AB,HOK,HOK,SEK,2,1,17,5B,960,2.347,1.35001438,1.222821398,450
P,SEK,HOK,SEK,2,1,17,5C,960,1.164,0.669542709,0.542349727,450
AB,SEK,HOK,SEK,2,1,17,5D,960,2.195,1.262582686,1.135389704,450
P,SEK,SEK,SEK,2,1,17,5E,960,2.031,1.16824849,1.041055508,450
AB,SEK,SEK,SEK,2,1,17,5F,960,1.689,0.971527179,0.844334196,450
P,HOK,SEK,SEK,2,1,17,5G,960,2.703,1.554788611,1.427595628,450
AB,HOK,SEK,SEK,2,1,17,5H,960,2.681,1.542134024,1.414941041,450
P,HOK,HOK,HOK,2,5,17,6A,960,1.682,0.967500719,0.840307737,450
AB,HOK,HOK,HOK,2,5,17,6B,960,1.554,0.893874029,0.766681047,450
P,SEK,HOK,HOK,2,5,17,6C,960,2.772,1.594477998,1.467285016,450
AB,SEK,HOK,HOK,2,5,17,6D,960,1.573,0.904802991,0.777610009,450
P,SEK,SEK,HOK,2,5,17,6E,960,2.846,1.637043428,1.509850446,450
AB,SEK,SEK,HOK,2,5,17,6F,960,2.159,1.24187518,1.114682197,450
P,HOK,SEK,HOK,2,5,17,6G,960,2.117,1.217716422,1.09052344,450
AB,HOK,SEK,HOK,2,5,17,6H,960,1.496,0.860511936,0.733318953,450
P,HOK,HOK,HOK,2,4,17,7A,960,1.406,0.808743169,0.681550187,450
AB,HOK,HOK,HOK,2,4,17,7B,960,1.226,0.705205637,0.578012655,450
P,SEK,HOK,HOK,2,4,17,7C,960,1.941,1.116479724,0.989286741,450
AB,SEK,HOK,HOK,2,4,17,7D,960,1.515,0.871440897,0.744247915,450
P,SEK,SEK,HOK,2,4,17,7E,960,1.443,0.830025884,0.702832902,450
AB,SEK,SEK,HOK,2,4,17,7F,960,1.342,0.771929825,0.644736842,450
P,HOK,SEK,HOK,2,4,17,7G,960,1.158,0.666091458,0.538898476,450
AB,HOK,SEK,HOK,2,4,17,7H,960,1.486,0.85475985,0.727566868,450
P,HOK,HOK,HOK,2,3,17,8A,960,1.276,0.733966063,0.60677308,450
AB,HOK,HOK,HOK,2,3,17,8B,960,1.348,0.775381076,0.648188093,450
P,SEK,HOK,HOK,2,3,17,8C,960,1.867,1.073914294,0.946721312,450
AB,SEK,HOK,HOK,2,3,17,8D,960,2.701,1.553638194,1.426445211,450
P,SEK,SEK,HOK,2,3,17,8E,960,1.648,0.94794363,0.820750647,450
AB,SEK,SEK,HOK,2,3,17,8F,960,1.754,1.008915732,0.88172275,450
P,HOK,SEK,HOK,2,3,17,8G,960,0.972,0.559102675,0.431909692,450
AB,HOK,SEK,HOK,2,3,17,8H,960,2.28,1.31147541,1.184282427,450
P,HOK,HOK,HOK,2,2,17,9A,960,2.067,1.188955997,1.061763014,450
AB,HOK,HOK,HOK,2,2,17,9B,960,2.818,1.62093759,1.493744607,450
P,SEK,HOK,HOK,2,2,17,9C,960,2.111,1.214265171,1.087072189,450
AB,SEK,HOK,HOK,2,2,17,9D,960,2.396,1.378199597,1.251006615,450
P,SEK,SEK,HOK,2,2,17,9E,960,2.235,1.285591027,1.158398044,450
AB,SEK,SEK,HOK,2,2,17,9F,960,1.972,1.134311188,1.007118205,450
P,HOK,SEK,HOK,2,2,17,9G,960,2.367,1.36151855,1.234325568,450
AB,HOK,SEK,HOK,2,2,17,9H,960,1.945,1.118780558,0.991587576,450
P,HOK,HOK,HOK,2,1,17,10A,960,2.995,1.722749497,1.595556514,450
AB,HOK,HOK,HOK,2,1,17,10B,960,2.57,1.478285879,1.351092896,450
P,SEK,HOK,HOK,2,1,17,10C,960,2.529,1.45470233,1.327509347,450
AB,SEK,HOK,HOK,2,1,17,10D,960,2.294,1.319528329,1.192335347,450
P,SEK,SEK,HOK,2,1,17,10E,960,2.863,1.646821973,1.519628991,450
AB,SEK,SEK,HOK,2,1,17,10F,960,2.04,1.173425367,1.046232384,450
P,HOK,SEK,HOK,2,1,17,10G,960,2.997,1.723899914,1.596706931,450
AB,HOK,SEK,HOK,2,1,17,10H,960,2.391,1.375323555,1.248130572,450
P,HOK,HOK,SEK,1,5,17,1A,960,1.192,0.685648548,0.558455565,450
AB,HOK,HOK,SEK,1,5,17,1B,960,1.754,1.008915732,0.88172275,450
P,SEK,HOK,SEK,1,5,17,1C,960,1.095,0.629853322,0.502660339,450
AB,SEK,HOK,SEK,1,5,17,1D,960,1.041,0.598792062,0.47159908,450
P,SEK,SEK,SEK,1,5,17,1E,960,1.057,0.607995398,0.480802416,450
AB,SEK,SEK,SEK,1,5,17,1F,960,1.731,0.995685936,0.868492954,450
P,HOK,SEK,SEK,1,5,17,1G,960,1.863,1.07161346,0.944420477,450
AB,HOK,SEK,SEK,1,5,17,1H,960,1.746,1.004314064,0.877121081,450
P,HOK,HOK,SEK,1,4,17,2A,960,1.746,1.004314064,0.877121081,450
AB,HOK,HOK,SEK,1,4,17,2B,960,1.571,0.903652574,0.776459592,450
P,SEK,HOK,SEK,1,4,17,2C,960,2.214,1.273511648,1.146318666,450
AB,SEK,HOK,SEK,1,4,17,2D,960,2.326,1.337935001,1.210742019,450
P,SEK,SEK,SEK,1,4,17,2E,960,2.37,1.363244176,1.236051194,450
AB,SEK,SEK,SEK,1,4,17,2F,960,1.431,0.823123382,0.6959304,450
P,HOK,SEK,SEK,1,4,17,2G,960,2.609,1.500719011,1.373526028,450
AB,HOK,SEK,SEK,1,4,17,2H,960,2.373,1.364969802,1.237776819,450
P,HOK,HOK,SEK,1,3,17,3A,960,1.091,0.627552488,0.500359505,450
AB,HOK,HOK,SEK,1,3,17,3B,960,0.833,0.479148691,0.351955709,450
P,SEK,HOK,SEK,1,3,17,3C,960,2.265,1.302847282,1.1756543,450
AB,SEK,HOK,SEK,1,3,17,3D,960,2.097,1.206212252,1.079019269,450
P,SEK,SEK,SEK,1,3,17,3E,960,1.116,0.641932701,0.514739718,450
AB,SEK,SEK,SEK,1,3,17,3F,960,1.559,0.896750072,0.769557089,450
P,HOK,SEK,SEK,1,3,17,3G,960,0.727,0.418176589,0.290983607,450
AB,HOK,SEK,SEK,1,3,17,3H,960,1.081,0.621800403,0.49460742,450
P,HOK,HOK,SEK,1,2,17,4A,960,1.189,0.683922922,0.55672994,450
AB,HOK,HOK,SEK,1,2,17,4B,960,1.318,0.75812482,0.630931838,450
P,SEK,HOK,SEK,1,2,17,4C,960,2.159,1.24187518,1.114682197,450
AB,SEK,HOK,SEK,1,2,17,4D,960,1.186,0.682197297,0.555004314,450
P,SEK,SEK,SEK,1,2,17,4E,960,1.55,0.891573195,0.764380213,450
AB,SEK,SEK,SEK,1,2,17,4F,960,1.983,1.140638481,1.013445499,450
P,HOK,SEK,SEK,1,2,17,4G,960,1.248,0.717860224,0.590667242,450
AB,HOK,SEK,SEK,1,2,17,4H,960,1.983,1.140638481,1.013445499,450
P,HOK,HOK,SEK,1,1,17,5A,960,1.539,0.885245902,0.758052919,450
AB,HOK,HOK,SEK,1,1,17,5B,960,2.667,1.534081104,1.406888122,450
P,SEK,HOK,SEK,1,1,17,5C,960,1.226,0.705205637,0.578012655,450
AB,SEK,HOK,SEK,1,1,17,5D,960,1.402,0.806442335,0.679249353,450
P,SEK,SEK,SEK,1,1,17,5E,960,2.41,1.386252517,1.259059534,450
AB,SEK,SEK,SEK,1,1,17,5F,960,2.807,1.614610296,1.487417314,450
P,HOK,SEK,SEK,1,1,17,5G,960,2.356,1.355191257,1.227998274,450
AB,HOK,SEK,SEK,1,1,17,5H,960,2.751,1.582398619,1.455205637,450
P,HOK,HOK,HOK,1,5,17,6A,960,2.29,1.317227495,1.190034513,450
AB,HOK,HOK,HOK,1,5,17,6B,960,1.886,1.084843256,0.957650273,450
P,SEK,HOK,HOK,1,5,17,6C,960,0.993,0.571182054,0.443989071,450
AB,SEK,HOK,HOK,1,5,17,6D,960,2.441,1.40408398,1.276890998,450
P,SEK,SEK,HOK,1,5,17,6E,960,1.856,1.067587,0.940394018,450
AB,SEK,SEK,HOK,1,5,17,6F,960,1.864,1.072188668,0.944995686,450
P,HOK,SEK,HOK,1,5,17,6G,960,2.584,1.486338798,1.359145815,450
AB,HOK,SEK,HOK,1,5,17,6H,960,2.582,1.485188381,1.357995398,450
P,HOK,HOK,HOK,1,4,17,7A,960,1.221,0.702329595,0.575136612,450
AB,HOK,HOK,HOK,1,4,17,7B,960,0.83,0.477423066,0.350230083,450
P,SEK,HOK,HOK,1,4,17,7C,960,2.06,1.184929537,1.057736555,450
AB,SEK,HOK,HOK,1,4,17,7D,960,0.868,0.499280989,0.372088007,450
P,SEK,SEK,HOK,1,4,17,7E,960,0.879,0.505608283,0.378415301,450
AB,SEK,SEK,HOK,1,4,17,7F,960,1.111,0.639056658,0.511863676,450
P,HOK,SEK,HOK,1,4,17,7G,960,1.128,0.648835203,0.52164222,450
AB,HOK,SEK,HOK,1,4,17,7H,960,2.176,1.251653724,1.124460742,450
P,HOK,HOK,HOK,1,3,17,8A,960,2.94,1.691113028,1.563920046,450
AB,HOK,HOK,HOK,1,3,17,8B,960,2.413,1.387978142,1.26078516,450
P,SEK,HOK,HOK,1,3,17,8C,960,2.343,1.347713546,1.220520564,450
AB,SEK,HOK,HOK,1,3,17,8D,960,2.799,1.610008628,1.482815646,450
P,SEK,SEK,HOK,1,3,17,8E,960,2.361,1.358067299,1.230874317,450
AB,SEK,SEK,HOK,1,3,17,8F,960,2.391,1.375323555,1.248130572,450
P,HOK,SEK,HOK,1,3,17,8G,960,1.879,1.080816796,0.953623814,450
AB,HOK,SEK,HOK,1,3,17,8H,960,1.434,0.824849008,0.697656025,450
P,HOK,HOK,HOK,1,2,17,9A,960,2.571,1.478861087,1.351668105,450
AB,HOK,HOK,HOK,1,2,17,9B,960,3.266,1.878631004,1.751438021,450
P,SEK,HOK,HOK,1,2,17,9C,960,3.33,1.915444349,1.788251366,450
AB,SEK,HOK,HOK,1,2,17,9D,960,2.748,1.580672994,1.453480012,450
P,SEK,SEK,HOK,1,2,17,9E,960,2.581,1.484613172,1.35742019,450
AB,SEK,SEK,HOK,1,2,17,9FR,960,3.119,1.794075352,1.66688237,450
P,HOK,SEK,HOK,1,2,17,9G,960,3.312,1.905090595,1.777897613,450
AB,HOK,SEK,HOK,1,2,17,9H,960,2.953,1.698590739,1.571397757,450
P,HOK,HOK,HOK,1,1,17,10A,960,2.177,1.252228933,1.125035951,450
AB,HOK,HOK,HOK,1,1,17,10B,960,1.868,1.074489502,0.94729652,450
P,SEK,HOK,HOK,1,1,17,10C,960,1.763,1.014092609,0.886899626,450
AB,SEK,HOK,HOK,1,1,17,10D,960,2.142,1.232096635,1.104903653,450
P,SEK,SEK,HOK,1,1,17,10E,960,0.841,0.48375036,0.356557377,450
AB,SEK,SEK,HOK,1,1,17,10F,960,1.005,0.578084556,0.450891573,450
P,HOK,SEK,HOK,1,1,17,10G,960,2.19,1.259706644,1.132513661,450
AB,HOK,SEK,HOK,1,1,17,10H,960,1.27,0.730514812,0.603321829,450
P,HOK,HOK,SEK,2,5,17,1A,1440,1.051,0.672801472,0.538289189,450
AB,HOK,HOK,SEK,2,5,17,1B,1440,2.413,1.544690726,1.410178443,450
P,SEK,HOK,SEK,2,5,17,1C,1440,1.865,1.193886533,1.05937425,450
AB,SEK,HOK,SEK,2,5,17,1D,1440,1.321,0.845642954,0.711130671,450
P,SEK,SEK,SEK,2,5,17,1E,1440,2.68,1.715611747,1.581099464,450
AB,SEK,SEK,SEK,2,5,17,1F,1440,2.068,1.323837721,1.189325438,450
P,HOK,SEK,SEK,2,5,17,1G,1440,2.616,1.674641914,1.540129631,450
AB,HOK,SEK,SEK,2,5,17,1H,1440,1.083,0.693286389,0.558774106,450
P,HOK,HOK,SEK,2,4,17,2A,1440,1.69,1.081859646,0.947347363,450
AB,HOK,HOK,SEK,2,4,17,2B,1440,0.926,0.592782268,0.458269985,450
P,SEK,HOK,SEK,2,4,17,2C,1440,1.396,0.893654477,0.759142194,450
AB,SEK,HOK,SEK,2,4,17,2D,1440,1.879,1.202848684,1.068336401,450
P,SEK,SEK,SEK,2,4,17,2E,1440,1.244,0.796351124,0.661838841,450
AB,SEK,SEK,SEK,2,4,17,2F,1440,1.306,0.83604065,0.701528367,450
P,HOK,SEK,SEK,2,4,17,2G,1440,1.294,0.828358806,0.693846523,450
AB,HOK,SEK,SEK,2,4,17,2H,1440,0.704,0.45066816,0.316155877,450
P,HOK,HOK,SEK,2,3,17,3A,1440,1.446,0.925662159,0.791149876,450
AB,HOK,HOK,SEK,2,3,17,3B,1440,1.259,0.805953429,0.671441146,450
P,SEK,HOK,SEK,2,3,17,3C,1440,2.036,1.303352805,1.168840522,450
AB,SEK,HOK,SEK,2,3,17,3D,1440,1.398,0.894934784,0.760422501,450
P,SEK,SEK,SEK,2,3,17,3E,1440,2.312,1.480035208,1.345522926,450
AB,SEK,SEK,SEK,2,3,17,3F,1440,2.3,1.472353365,1.337841082,450
P,HOK,SEK,SEK,2,3,17,3G,1440,2.157,1.380811395,1.246299112,450
AB,HOK,SEK,SEK,2,3,17,3H,1440,2.036,1.303352805,1.168840522,450
P,HOK,HOK,SEK,2,2,17,4A,1440,2.861,1.831479555,1.696967272,450
AB,HOK,HOK,SEK,2,2,17,4B,1440,1.937,1.239977595,1.105465312,450
P,SEK,HOK,SEK,2,2,17,4C,1440,2.519,1.612547011,1.478034728,450
AB,SEK,HOK,SEK,2,2,17,4D,1440,2.696,1.725854205,1.591341922,450
P,SEK,SEK,SEK,2,2,17,4E,1440,2.371,1.517804273,1.38329199,450
AB,SEK,SEK,SEK,2,2,17,4F,1440,1.932,1.236776826,1.102264543,450
P,HOK,SEK,SEK,2,2,17,4G,1440,1.85,1.184284228,1.049771945,450
AB,HOK,SEK,SEK,2,2,17,4H,1440,1.907,1.220772986,1.086260703,450
P,HOK,HOK,SEK,2,1,17,5A,1440,1.631,1.044090582,0.909578299,450
AB,HOK,HOK,SEK,2,1,17,5B,1440,2.596,1.661838841,1.527326558,450
P,SEK,HOK,SEK,2,1,17,5C,1440,1.252,0.801472353,0.66696007,450
AB,SEK,HOK,SEK,2,1,17,5D,1440,2.497,1.598463631,1.463951348,450
P,SEK,SEK,SEK,2,1,17,5E,1440,1.7,1.088261183,0.9537489,450
AB,SEK,SEK,SEK,2,1,17,5F,1440,1.518,0.971753221,0.837240938,450
P,HOK,SEK,SEK,2,1,17,5G,1440,2.95,1.888453229,1.753940946,450
AB,HOK,SEK,SEK,2,1,17,5H,1440,2.821,1.80587341,1.671361127,450
P,HOK,HOK,HOK,2,5,17,6A,1440,1.654,1.058814115,0.924301832,450
AB,HOK,HOK,HOK,2,5,17,6B,1440,1.476,0.944866768,0.810354485,450
P,SEK,HOK,HOK,2,5,17,6C,1440,2.563,1.640713771,1.506201488,450
AB,SEK,HOK,HOK,2,5,17,6D,1440,1.641,1.050492118,0.915979835,450
P,SEK,SEK,HOK,2,5,17,6E,1440,2.475,1.584380251,1.449867968,450
AB,SEK,SEK,HOK,2,5,17,6F,1440,1.807,1.156757622,1.022245339,450
P,HOK,SEK,HOK,2,5,17,6G,1440,1.695,1.085060414,0.950548132,450
AB,HOK,SEK,HOK,2,5,17,6H,1440,1.519,0.972393374,0.837881092,450
P,HOK,HOK,HOK,2,4,17,7A,1440,1.456,0.932063695,0.797551412,450
AB,HOK,HOK,HOK,2,4,17,7B,1440,1.248,0.798911739,0.664399456,450
P,SEK,HOK,HOK,2,4,17,7C,1440,1.886,1.207329759,1.072817476,450
AB,SEK,HOK,HOK,2,4,17,7D,1440,1.582,1.012723054,0.878210771,450
P,SEK,SEK,HOK,2,4,17,7E,1440,1.518,0.971753221,0.837240938,450
AB,SEK,SEK,HOK,2,4,17,7F,1440,1.346,0.861646795,0.727134512,450
P,HOK,SEK,HOK,2,4,17,7G,1440,1.145,0.732975914,0.598463631,450
AB,HOK,SEK,HOK,2,4,17,7H,1440,1.444,0.924381852,0.789869569,450
P,HOK,HOK,HOK,2,3,17,8A,1440,1.198,0.766904057,0.632391774,450
AB,HOK,HOK,HOK,2,3,17,8B,1440,1.944,1.24445867,1.109946387,450
P,SEK,HOK,HOK,2,3,17,8C,1440,1.919,1.228454829,1.093942546,450
AB,SEK,HOK,HOK,2,3,17,8D,1440,2.995,1.917260142,1.782747859,450
P,SEK,SEK,HOK,2,3,17,8E,1440,2.042,1.307193726,1.172681444,450
AB,SEK,SEK,HOK,2,3,17,8F,1440,1.805,1.155477315,1.020965032,450
P,HOK,SEK,HOK,2,3,17,8G,1440,1.065,0.681763623,0.54725134,450
AB,HOK,SEK,HOK,2,3,17,8H,1440,2.8,1.792430183,1.6579179,450
P,HOK,HOK,HOK,2,2,17,9A,1440,2.263,1.44866768,1.314155397,450
AB,HOK,HOK,HOK,2,2,17,9B,1440,2.83,1.811634792,1.677122509,450
P,SEK,HOK,HOK,2,2,17,9C,1440,2.176,1.392974314,1.258462031,450
AB,SEK,HOK,HOK,2,2,17,9D,1440,2.519,1.612547011,1.478034728,450
P,SEK,SEK,HOK,2,2,17,9E,1440,2.187,1.400016004,1.265503721,450
AB,SEK,SEK,HOK,2,2,17,9F,1440,2.269,1.452508602,1.317996319,450
P,HOK,SEK,HOK,2,2,17,9G,1440,2.542,1.627270545,1.492758262,450
AB,HOK,SEK,HOK,2,2,17,9H,1440,2.082,1.332799872,1.198287589,450
P,HOK,HOK,HOK,2,1,17,10A,1440,3.013,1.928782908,1.794270625,450
AB,HOK,HOK,HOK,2,1,17,10B,1440,2.649,1.695766984,1.561254701,450
P,SEK,HOK,HOK,2,1,17,10C,1440,1.817,1.163159158,1.028646875,450
AB,SEK,HOK,HOK,2,1,17,10D,1440,2.701,1.729054973,1.59454269,450
P,SEK,SEK,HOK,2,1,17,10E,1440,2.769,1.772585421,1.638073138,450
AB,SEK,SEK,HOK,2,1,17,10F,1440,0.839,0.537088901,0.402576618,450
P,HOK,SEK,HOK,2,1,17,10G,1440,2.775,1.776426342,1.641914059,450
AB,HOK,SEK,HOK,2,1,17,10H,1440,2.483,1.58950148,1.454989197,450
P,HOK,HOK,SEK,1,5,17,1A,1440,1.613,1.032567816,0.898055533,450
AB,HOK,HOK,SEK,1,5,17,1B,1440,2.086,1.335360487,1.200848204,450
P,SEK,HOK,SEK,1,5,17,1C,1440,1.303,0.834120189,0.699607906,450
AB,SEK,HOK,SEK,1,5,17,1D,1440,1.09,0.697767464,0.563255181,450
P,SEK,SEK,SEK,1,5,17,1E,1440,1.876,1.200928223,1.06641594,450
AB,SEK,SEK,SEK,1,5,17,1F,1440,1.967,1.259182204,1.124669921,450
P,HOK,SEK,SEK,1,5,17,1G,1440,2.239,1.433303993,1.29879171,450
AB,HOK,SEK,SEK,1,5,17,1H,1440,2.571,1.645835,1.511322717,450
P,HOK,HOK,SEK,1,4,17,2A,1440,0.997,0.638233176,0.503720893,450
AB,HOK,HOK,SEK,1,4,17,2B,1440,1.213,0.776506362,0.641994079,450
P,SEK,HOK,SEK,1,4,17,2C,1440,2.474,1.583740098,1.449227815,450
AB,SEK,HOK,SEK,1,4,17,2D,1440,2.865,1.83404017,1.699527887,450
P,SEK,SEK,SEK,1,4,17,2E,1440,2.031,1.300152036,1.165639754,450
AB,SEK,SEK,SEK,1,4,17,2F,1440,1.397,0.894294631,0.759782348,450
P,HOK,SEK,SEK,1,4,17,2G,1440,2.251,1.440985837,1.306473554,450
AB,HOK,SEK,SEK,1,4,17,2H,1440,2.564,1.641353925,1.506841642,450
P,HOK,HOK,SEK,1,3,17,3A,1440,1.117,0.715051612,0.580539329,450
AB,HOK,HOK,SEK,1,3,17,3B,1440,0.914,0.585100424,0.450588141,450
P,SEK,HOK,SEK,1,3,17,3C,1440,2.536,1.623429623,1.48891734,450
AB,SEK,HOK,SEK,1,3,17,3D,1440,1.657,1.060734576,0.926222293,450
P,SEK,SEK,SEK,1,3,17,3E,1440,1.851,1.184924382,1.050412099,450
AB,SEK,SEK,SEK,1,3,17,3F,1440,1.479,0.946787229,0.812274946,450
P,HOK,SEK,SEK,1,3,17,3G,1440,0.954,0.61070657,0.476194287,450
AB,HOK,SEK,SEK,1,3,17,3H,1440,1.089,0.697127311,0.562615028,450
P,HOK,HOK,SEK,1,2,17,4A,1440,1.192,0.763063135,0.628550852,450
AB,HOK,HOK,SEK,1,2,17,4B,1440,1.308,0.837320957,0.702808674,450
P,SEK,HOK,SEK,1,2,17,4C,1440,2.325,1.488357206,1.353844923,450
AB,SEK,HOK,SEK,1,2,17,4D,1440,1.177,0.753460831,0.618948548,450
P,SEK,SEK,SEK,1,2,17,4E,1440,1.565,1.001840442,0.867328159,450
AB,SEK,SEK,SEK,1,2,17,4F,1440,1.49,0.953828919,0.819316636,450
P,HOK,SEK,SEK,1,2,17,4G,1440,1.116,0.714411459,0.579899176,450
AB,HOK,SEK,SEK,1,2,17,4H,1440,2.012,1.287989117,1.153476834,450
P,HOK,HOK,SEK,1,1,17,5A,1440,1.549,0.991597984,0.857085701,450
AB,HOK,HOK,SEK,1,1,17,5B,1440,2.685,1.718812515,1.584300232,450
P,SEK,HOK,SEK,1,1,17,5C,1440,1.163,0.74449868,0.609986397,450
AB,SEK,HOK,SEK,1,1,17,5D,1440,1.577,1.009522285,0.875010002,450
P,SEK,SEK,SEK,1,1,17,5E,1440,2.613,1.672721453,1.53820917,450
AB,SEK,SEK,SEK,1,1,17,5F,1440,2.968,1.899975994,1.765463711,450
P,HOK,SEK,SEK,1,1,17,5G,1440,2.377,1.521645195,1.387132912,450
AB,HOK,SEK,SEK,1,1,17,5H,1440,2.579,1.650956229,1.516443947,450
P,HOK,HOK,HOK,1,5,17,6A,1440,2.449,1.567736257,1.433223974,450
AB,HOK,HOK,HOK,1,5,17,6B,1440,2.602,1.665679763,1.53116748,450
P,SEK,HOK,HOK,1,5,17,6C,1440,1.005,0.643354405,0.508842122,450
AB,SEK,HOK,HOK,1,5,17,6D,1440,2.593,1.65991838,1.525406097,450
P,SEK,SEK,HOK,1,5,17,6E,1440,2.333,1.493478435,1.358966152,450
AB,SEK,SEK,HOK,1,5,17,6F,1440,2.132,1.364807554,1.230295271,450
P,HOK,SEK,HOK,1,5,17,6G,1440,2.587,1.656077459,1.521565176,450
AB,HOK,SEK,HOK,1,5,17,6H,1440,2.612,1.6720813,1.537569017,450
P,HOK,HOK,HOK,1,4,17,7A,1440,1.296,0.829639113,0.69512683,450
AB,HOK,HOK,HOK,1,4,17,7B,1440,0.861,0.551172281,0.416659998,450
P,SEK,HOK,HOK,1,4,17,7C,1440,2.146,1.373769705,1.239257422,450
AB,SEK,HOK,HOK,1,4,17,7D,1440,0.772,0.494198608,0.359686325,450
P,SEK,SEK,HOK,1,4,17,7E,1440,0.982,0.628630871,0.494118589,450
AB,SEK,SEK,HOK,1,4,17,7F,1440,1.074,0.687525006,0.553012723,450
P,HOK,SEK,HOK,1,4,17,7G,1440,1.842,1.179162999,1.044650716,450
AB,HOK,SEK,HOK,1,4,17,7H,1440,2.408,1.541489958,1.406977675,450
P,HOK,HOK,HOK,1,3,17,8A,1440,3.079,1.971033048,1.836520765,450
AB,HOK,HOK,HOK,1,3,17,8B,1440,2.5,1.600384092,1.465871809,450
P,SEK,HOK,HOK,1,3,17,8C,1440,2.133,1.365447707,1.230935425,450
AB,SEK,HOK,HOK,1,3,17,8D,1440,2.977,1.905737377,1.771225094,450
P,SEK,SEK,HOK,1,3,17,8E,1440,2.467,1.579259022,1.444746739,450
AB,SEK,SEK,HOK,1,3,17,8F,1440,2.48,1.587581019,1.453068736,450
P,HOK,SEK,HOK,1,3,17,8G,1440,1.865,1.193886533,1.05937425,450
AB,HOK,SEK,HOK,1,3,17,8H,1440,1.445,0.925022005,0.790509722,450
P,HOK,HOK,HOK,1,2,17,9A,1440,2.179,1.394894775,1.260382492,450
AB,HOK,HOK,HOK,1,2,17,9B,1440,3.341,2.138753301,2.004241018,450
P,SEK,HOK,HOK,1,2,17,9C,1440,3.37,2.157317756,2.022805473,450
AB,SEK,HOK,HOK,1,2,17,9D,1440,2.937,1.880131231,1.745618949,450
P,SEK,SEK,HOK,1,2,17,9E,1440,2.67,1.70921021,1.574697928,450
AB,SEK,SEK,HOK,1,2,17,9FR,1440,3.3,2.112507002,1.977994719,450
P,HOK,SEK,HOK,1,2,17,9G,1440,3.517,2.251420341,2.116908058,450
AB,HOK,SEK,HOK,1,2,17,9H,1440,2.986,1.91149876,1.776986477,450
P,HOK,HOK,HOK,1,1,17,10A,1440,2.194,1.404497079,1.269984796,450
AB,HOK,HOK,HOK,1,1,17,10B,1440,2.216,1.418580459,1.284068176,450
