treatment,tree_id,deploy,metabolite,site_num,tree_num,decomp_day,well_id,time,od_raw,od_corrected_b,od_corrected_b_n,nm
AB,HOK,HOK,HOK,1,1,3,10B,120,0.795,1.623277182,1.394589076,590
P,SEK,HOK,HOK,1,1,3,10C,120,0.568,1.159775396,0.9310872894,590
AB,SEK,HOK,HOK,1,1,3,10D,120,1.574,3.213884635,2.985196529,590
P,SEK,SEK,HOK,1,1,3,10E,120,0.822,1.678407351,1.449719245,590
AB,SEK,SEK,HOK,1,1,3,10F,120,1.394,2.846350179,2.617662072,590
P,HOK,SEK,HOK,1,1,3,10G,120,1.822,3.720265442,3.491577335,590
AB,HOK,SEK,HOK,1,1,3,10H,120,1.267,2.587034201,2.358346095,590
P,HOK,HOK,SEK,2,5,3,1A,960,0.892,1.558078603,1.361353712,590
AB,HOK,HOK,SEK,2,5,3,1B,960,0.45,0.7860262009,0.58930131,590
P,SEK,HOK,SEK,2,5,3,1C,960,0.993,1.734497817,1.537772926,590
AB,SEK,HOK,SEK,2,5,3,1D,960,0.433,0.7563318777,0.5596069869,590
P,SEK,SEK,SEK,2,5,3,1E,960,1.035,1.807860262,1.611135371,590
AB,SEK,SEK,SEK,2,5,3,1F,960,1.262,2.204366812,2.007641921,590
P,HOK,SEK,SEK,2,5,3,1G,960,0.743,1.297816594,1.101091703,590
AB,HOK,SEK,SEK,2,5,3,1H,960,0.392,0.6847161572,0.4879912664,590
P,HOK,HOK,SEK,2,4,3,2A,960,0.552,0.9641921397,0.7674672489,590
AB,HOK,HOK,SEK,2,4,3,2B,960,0.593,1.03580786,0.8390829694,590
P,SEK,HOK,SEK,2,4,3,2C,960,0.393,0.6864628821,0.4897379913,590
AB,SEK,HOK,SEK,2,4,3,2D,960,1.658,2.896069869,2.699344978,590
P,SEK,SEK,SEK,2,4,3,2E,960,0.344,0.6008733624,0.4041484716,590
AB,SEK,SEK,SEK,2,4,3,2F,960,0.7,1.222707424,1.025982533,590
P,HOK,SEK,SEK,2,4,3,2G,960,0.804,1.404366812,1.207641921,590
AB,HOK,SEK,SEK,2,4,3,2H,960,1.767,3.086462882,2.889737991,590
P,HOK,HOK,SEK,2,3,3,3A,960,0.298,0.5205240175,0.3237991266,590
AB,HOK,HOK,SEK,2,3,3,3B,960,0.507,0.8855895197,0.6888646288,590
P,SEK,HOK,SEK,2,3,3,3C,960,0.476,0.831441048,0.6347161572,590
AB,SEK,HOK,SEK,2,3,3,3D,960,0.656,1.145851528,0.9491266376,590
P,SEK,SEK,SEK,2,3,3,3E,960,0.536,0.9362445415,0.7395196507,590
AB,SEK,SEK,SEK,2,3,3,3F,960,1.352,2.361572052,2.164847162,590
P,HOK,SEK,SEK,2,3,3,3G,960,1.959,3.421834061,3.22510917,590
AB,HOK,SEK,SEK,2,3,3,3H,960,0.492,0.8593886463,0.6626637555,590
P,HOK,HOK,SEK,2,2,3,4A,960,0.427,0.7458515284,0.5491266376,590
AB,HOK,HOK,SEK,2,2,3,4B,960,0.471,0.8227074236,0.6259825328,590
P,SEK,HOK,SEK,2,2,3,4C,960,0.508,0.8873362445,0.6906113537,590
AB,SEK,HOK,SEK,2,2,3,4D,960,1.115,1.947598253,1.750873362,590
P,SEK,SEK,SEK,2,2,3,4E,960,1.684,2.941484716,2.744759825,590
AB,SEK,SEK,SEK,2,2,3,4F,960,0.501,0.8751091703,0.6783842795,590
P,HOK,SEK,SEK,2,2,3,4G,960,0.941,1.643668122,1.446943231,590
AB,HOK,SEK,SEK,2,2,3,4H,960,0.462,0.8069868996,0.6102620087,590
P,HOK,HOK,SEK,2,1,3,5A,960,0.757,1.322270742,1.125545852,590
AB,HOK,HOK,SEK,2,1,3,5B,960,1.632,2.850655022,2.653930131,590
P,SEK,HOK,SEK,2,1,3,5C,960,1.089,1.902183406,1.705458515,590
AB,SEK,HOK,SEK,2,1,3,5D,960,0.866,1.512663755,1.315938865,590
P,SEK,SEK,SEK,2,1,3,5E,960,1.936,3.381659389,3.184934498,590
AB,SEK,SEK,SEK,2,1,3,5F,960,1.383,2.415720524,2.218995633,590
P,HOK,SEK,SEK,2,1,3,5G,960,1.146,2.001746725,1.805021834,590
AB,HOK,SEK,SEK,2,1,3,5H,960,1.529,2.670742358,2.474017467,590
P,HOK,HOK,HOK,2,5,3,6A,960,1.286,2.24628821,2.049563319,590
AB,HOK,HOK,HOK,2,5,3,6B,960,0.506,0.8838427948,0.6871179039,590
P,SEK,HOK,HOK,2,5,3,6C,960,0.595,1.03930131,0.8425764192,590
AB,SEK,HOK,HOK,2,5,3,6D,960,1.866,3.259388646,3.062663755,590
P,SEK,SEK,HOK,2,5,3,6E,960,0.844,1.474235808,1.277510917,590
AB,SEK,SEK,HOK,2,5,3,6F,960,1.573,2.747598253,2.550873362,590
P,HOK,SEK,HOK,2,5,3,6G,960,1.469,2.565938865,2.369213974,590
AB,HOK,SEK,HOK,2,5,3,6H,960,0.795,1.388646288,1.191921397,590
P,HOK,HOK,HOK,2,4,3,7A,960,0.496,0.8663755459,0.669650655,590
AB,HOK,HOK,HOK,2,4,3,7B,960,0.693,1.210480349,1.013755459,590
P,SEK,HOK,HOK,2,4,3,7C,960,0.365,0.6375545852,0.4408296943,590
AB,SEK,HOK,HOK,2,4,3,7D,960,1.124,1.963318777,1.766593886,590
P,SEK,SEK,HOK,2,4,3,7E,960,0.357,0.623580786,0.4268558952,590
AB,SEK,SEK,HOK,2,4,3,7F,960,0.863,1.507423581,1.31069869,590
P,HOK,SEK,HOK,2,4,3,7G,960,0.726,1.268122271,1.07139738,590
AB,HOK,SEK,HOK,2,4,3,7H,960,0.392,0.6847161572,0.4879912664,590
P,HOK,HOK,HOK,2,3,3,8A,960,0.8,1.397379913,1.200655022,590
AB,HOK,HOK,HOK,2,3,3,8B,960,0.275,0.480349345,0.2836244541,590
P,SEK,HOK,HOK,2,3,3,8C,960,1.493,2.607860262,2.411135371,590
AB,SEK,HOK,HOK,2,3,3,8D,960,0.98,1.711790393,1.515065502,590
P,SEK,SEK,HOK,2,3,3,8E,960,0.503,0.8786026201,0.6818777293,590
AB,SEK,SEK,HOK,2,3,3,8F,960,0.37,0.6462882096,0.4495633188,590
P,HOK,SEK,HOK,2,3,3,8G,960,1.543,2.695196507,2.498471616,590
AB,HOK,SEK,HOK,2,3,3,8H,960,0.683,1.1930131,0.9962882096,590
P,HOK,HOK,HOK,2,2,3,9A,960,0.483,0.8436681223,0.6469432314,590
AB,HOK,HOK,HOK,2,2,3,9B,960,0.479,0.8366812227,0.6399563319,590
P,SEK,HOK,HOK,2,2,3,9C,960,0.858,1.498689956,1.301965066,590
AB,SEK,HOK,HOK,2,2,3,9D,960,0.671,1.172052402,0.9753275109,590
P,SEK,SEK,HOK,2,2,3,9E,960,1.504,2.627074236,2.430349345,590
AB,SEK,SEK,HOK,2,2,3,9F,960,0.726,1.268122271,1.07139738,590
P,HOK,SEK,HOK,2,2,3,9G,960,0.855,1.493449782,1.296724891,590
AB,HOK,SEK,HOK,2,2,3,9H,960,0.687,1.2,1.003275109,590
P,HOK,HOK,HOK,2,1,3,10A,960,1.071,1.870742358,1.674017467,590
AB,HOK,HOK,HOK,2,1,3,10B,960,0.83,1.449781659,1.253056769,590
P,SEK,HOK,HOK,2,1,3,10C,960,1.533,2.677729258,2.481004367,590
AB,SEK,HOK,HOK,2,1,3,10D,960,0.603,1.053275109,0.8565502183,590
P,SEK,SEK,HOK,2,1,3,10E,960,0.653,1.140611354,0.9438864629,590
AB,SEK,SEK,HOK,2,1,3,10F,960,1.796,3.137117904,2.940393013,590
P,HOK,SEK,HOK,2,1,3,10G,960,1.382,2.413973799,2.217248908,590
AB,HOK,SEK,HOK,2,1,3,10H,960,1.108,1.935371179,1.738646288,590
P,HOK,HOK,SEK,1,5,3,1A,960,0.453,0.7912663755,0.5945414847,590
AB,HOK,HOK,SEK,1,5,3,1B,960,0.51,0.8908296943,0.6941048035,590
P,SEK,HOK,SEK,1,5,3,1C,960,0.429,0.7493449782,0.5526200873,590
AB,SEK,HOK,SEK,1,5,3,1D,960,0.519,0.9065502183,0.7098253275,590
P,SEK,SEK,SEK,1,5,3,1E,960,1.463,2.555458515,2.358733624,590
AB,SEK,SEK,SEK,1,5,3,1F,960,0.354,0.6183406114,0.4216157205,590
P,HOK,SEK,SEK,1,5,3,1G,960,1.516,2.648034934,2.451310044,590
AB,HOK,SEK,SEK,1,5,3,1H,960,0.745,1.301310044,1.104585153,590
P,HOK,HOK,SEK,1,4,3,2A,960,1.504,2.627074236,2.430349345,590
AB,HOK,HOK,SEK,1,4,3,2B,960,0.874,1.526637555,1.329912664,590
P,SEK,HOK,SEK,1,4,3,2C,960,1.659,2.897816594,2.701091703,590
AB,SEK,HOK,SEK,1,4,3,2D,960,0.464,0.8104803493,0.6137554585,590
P,SEK,SEK,SEK,1,4,3,2E,960,0.612,1.068995633,0.8722707424,590
AB,SEK,SEK,SEK,1,4,3,2F,960,1.106,1.931877729,1.735152838,590
P,HOK,SEK,SEK,1,4,3,2G,960,1.411,2.464628821,2.26790393,590
AB,HOK,SEK,SEK,1,4,3,2H,960,1.115,1.947598253,1.750873362,590
P,HOK,HOK,SEK,1,3,3,3A,960,0.802,1.400873362,1.204148472,590
AB,HOK,HOK,SEK,1,3,3,3B,960,0.561,0.9799126638,0.7831877729,590
P,SEK,HOK,SEK,1,3,3,3C,960,1.653,2.887336245,2.690611354,590
AB,SEK,HOK,SEK,1,3,3,3D,960,0.289,0.5048034934,0.3080786026,590
P,SEK,SEK,SEK,1,3,3,3E,960,0.908,1.586026201,1.38930131,590
AB,SEK,SEK,SEK,1,3,3,3F,960,0.457,0.7982532751,0.6015283843,590
P,HOK,SEK,SEK,1,3,3,3G,960,0.893,1.559825328,1.363100437,590
AB,HOK,SEK,SEK,1,3,3,3H,960,0.59,1.030567686,0.8338427948,590
P,HOK,HOK,SEK,1,2,3,4A,960,0.806,1.407860262,1.211135371,590
AB,HOK,HOK,SEK,1,2,3,4B,960,0.851,1.486462882,1.289737991,590
P,SEK,HOK,SEK,1,2,3,4C,960,0.631,1.102183406,0.9054585153,590
AB,SEK,HOK,SEK,1,2,3,4D,960,0.48,0.8384279476,0.6417030568,590
P,SEK,SEK,SEK,1,2,3,4E,960,0.883,1.542358079,1.345633188,590
AB,SEK,SEK,SEK,1,2,3,4F,960,0.93,1.624454148,1.427729258,590
P,HOK,SEK,SEK,1,2,3,4G,960,1.957,3.418340611,3.221615721,590
AB,HOK,SEK,SEK,1,2,3,4H,960,1.239,2.16419214,1.967467249,590
P,HOK,HOK,SEK,1,1,3,5A,960,0.699,1.220960699,1.024235808,590
AB,HOK,HOK,SEK,1,1,3,5B,960,0.726,1.268122271,1.07139738,590
P,SEK,HOK,SEK,1,1,3,5C,960,0.615,1.074235808,0.877510917,590
AB,SEK,HOK,SEK,1,1,3,5D,960,0.587,1.025327511,0.8286026201,590
P,SEK,SEK,SEK,1,1,3,5E,960,1.674,2.924017467,2.727292576,590
AB,SEK,SEK,SEK,1,1,3,5F,960,0.439,0.7668122271,0.5700873362,590
P,HOK,SEK,SEK,1,1,3,5G,960,0.706,1.233187773,1.036462882,590
AB,HOK,SEK,SEK,1,1,3,5H,960,0.534,0.9327510917,0.7360262009,590
P,HOK,HOK,HOK,1,5,3,6A,960,0.672,1.173799127,0.9770742358,590
AB,HOK,HOK,HOK,1,5,3,6B,960,1.258,2.197379913,2.000655022,590
P,SEK,HOK,HOK,1,5,3,6C,960,0.492,0.8593886463,0.6626637555,590
AB,SEK,HOK,HOK,1,5,3,6D,960,0.378,0.6602620087,0.4635371179,590
P,SEK,SEK,HOK,1,5,3,6E,960,0.536,0.9362445415,0.7395196507,590
AB,SEK,SEK,HOK,1,5,3,6F,960,0.48,0.8384279476,0.6417030568,590
P,HOK,SEK,HOK,1,5,3,6G,960,0.973,1.699563319,1.502838428,590
AB,HOK,SEK,HOK,1,5,3,6H,960,0.47,0.8209606987,0.6242358079,590
P,HOK,HOK,HOK,1,4,3,7A,960,0.581,1.014847162,0.8181222707,590
AB,HOK,HOK,HOK,1,4,3,7B,960,0.536,0.9362445415,0.7395196507,590
P,SEK,HOK,HOK,1,4,3,7C,960,0.235,0.4104803493,0.2137554585,590
AB,SEK,HOK,HOK,1,4,3,7D,960,0.426,0.7441048035,0.5473799127,590
P,SEK,SEK,HOK,1,4,3,7E,960,0.438,0.7650655022,0.5683406114,590
AB,SEK,SEK,HOK,1,4,3,7F,960,1.161,2.027947598,1.831222707,590
P,HOK,SEK,HOK,1,4,3,7G,960,0.449,0.784279476,0.5875545852,590
AB,HOK,SEK,HOK,1,4,3,7H,960,0.618,1.079475983,0.8827510917,590
P,HOK,HOK,HOK,1,3,3,8A,960,0.9,1.572052402,1.375327511,590
AB,HOK,HOK,HOK,1,3,3,8B,960,0.499,0.8716157205,0.6748908297,590
P,SEK,HOK,HOK,1,3,3,8C,960,0.974,1.701310044,1.504585153,590
AB,SEK,HOK,HOK,1,3,3,8D,960,0.513,0.896069869,0.6993449782,590
P,SEK,SEK,HOK,1,3,3,8E,960,1.113,1.944104803,1.747379913,590
AB,SEK,SEK,HOK,1,3,3,8F,960,1.592,2.780786026,2.584061135,590
P,HOK,SEK,HOK,1,3,3,8G,960,0.997,1.741484716,1.544759825,590
AB,HOK,SEK,HOK,1,3,3,8H,960,0.575,1.004366812,0.8076419214,590
P,HOK,HOK,HOK,1,2,3,9A,960,1.304,2.277729258,2.081004367,590
AB,HOK,HOK,HOK,1,2,3,9B,960,0.516,0.9013100437,0.7045851528,590
P,SEK,HOK,HOK,1,2,3,9C,960,1.639,2.862882096,2.666157205,590
AB,SEK,HOK,HOK,1,2,3,9D,960,1.533,2.677729258,2.481004367,590
P,SEK,SEK,HOK,1,2,3,9E,960,0.498,0.8698689956,0.6731441048,590
AB,SEK,SEK,HOK,1,2,3,9FR,960,1.067,1.863755459,1.667030568,590
P,HOK,SEK,HOK,1,2,3,9G,960,1.464,2.55720524,2.360480349,590
AB,HOK,SEK,HOK,1,2,3,9H,960,0.422,0.7371179039,0.5403930131,590
P,HOK,HOK,HOK,1,1,3,10A,960,0.939,1.640174672,1.443449782,590
AB,HOK,HOK,HOK,1,1,3,10B,960,0.835,1.458515284,1.261790393,590
P,SEK,HOK,HOK,1,1,3,10C,960,0.806,1.407860262,1.211135371,590
AB,SEK,HOK,HOK,1,1,3,10D,960,1.571,2.744104803,2.547379913,590
P,SEK,SEK,HOK,1,1,3,10E,960,0.929,1.622707424,1.425982533,590
AB,SEK,SEK,HOK,1,1,3,10F,960,1.619,2.827947598,2.631222707,590
P,HOK,SEK,HOK,1,1,3,10G,960,1.164,2.033187773,1.836462882,590
AB,HOK,SEK,HOK,1,1,3,10H,960,1.276,2.228820961,2.03209607,590
P,HOK,HOK,SEK,2,5,3,1A,1440,0.886,1.587102553,1.370353784,590
AB,HOK,HOK,SEK,2,5,3,1B,1440,0.447,0.8007165249,0.5839677564,590
P,SEK,HOK,SEK,2,5,3,1C,1440,1.464,2.622480967,2.405732199,590
AB,SEK,HOK,SEK,2,5,3,1D,1440,0.434,0.7774294671,0.5606806986,590
P,SEK,SEK,SEK,2,5,3,1E,1440,0.853,1.527989252,1.311240484,590
AB,SEK,SEK,SEK,2,5,3,1F,1440,1.019,1.825347067,1.608598298,590
P,HOK,SEK,SEK,2,5,3,1G,1440,0.672,1.203761755,0.987012987,590
AB,HOK,SEK,SEK,2,5,3,1H,1440,0.47,0.841916704,0.6251679355,590
P,HOK,HOK,SEK,2,4,3,2A,1440,0.571,1.02283923,0.8060904613,590
AB,HOK,HOK,SEK,2,4,3,2B,1440,0.633,1.133900582,0.9171518137,590
P,SEK,HOK,SEK,2,4,3,2C,1440,0.401,0.7183161666,0.5015673981,590
AB,SEK,HOK,SEK,2,4,3,2D,1440,1.629,2.91804747,2.701298701,590
P,SEK,SEK,SEK,2,4,3,2E,1440,0.346,0.6197939991,0.4030452306,590
AB,SEK,SEK,SEK,2,4,3,2F,1440,0.775,1.388266906,1.171518137,590
P,HOK,SEK,SEK,2,4,3,2G,1440,1.353,2.42364532,2.206896552,590
AB,HOK,SEK,SEK,2,4,3,2H,1440,1.843,3.301388267,3.084639498,590
P,HOK,HOK,SEK,2,3,3,3A,1440,0.32,0.5732198836,0.3564711151,590
AB,HOK,HOK,SEK,2,3,3,3B,1440,0.49,0.8777429467,0.6609941782,590
P,SEK,HOK,SEK,2,3,3,3C,1440,0.503,0.9010300045,0.684281236,590
AB,SEK,HOK,SEK,2,3,3,3D,1440,0.711,1.273622929,1.05687416,590
P,SEK,SEK,SEK,2,3,3,3E,1440,1.479,2.649350649,2.432601881,590
AB,SEK,SEK,SEK,2,3,3,3F,1440,1.348,2.41468876,2.197939991,590
P,HOK,SEK,SEK,2,3,3,3G,1440,2.041,3.65606807,3.439319301,590
AB,HOK,SEK,SEK,2,3,3,3H,1440,0.646,1.15718764,0.9404388715,590
P,HOK,HOK,SEK,2,2,3,4A,1440,0.443,0.7935512763,0.5768025078,590
AB,HOK,HOK,SEK,2,2,3,4B,1440,0.447,0.8007165249,0.5839677564,590
P,SEK,HOK,SEK,2,2,3,4C,1440,0.518,0.9278996865,0.711150918,590
AB,SEK,HOK,SEK,2,2,3,4D,1440,1.449,2.595611285,2.378862517,590
P,SEK,SEK,SEK,2,2,3,4E,1440,1.879,3.365875504,3.149126735,590
AB,SEK,SEK,SEK,2,2,3,4F,1440,0.538,0.9637259292,0.7469771608,590
P,HOK,SEK,SEK,2,2,3,4G,1440,1.124,2.013434841,1.796686073,590
AB,HOK,SEK,SEK,2,2,3,4H,1440,0.521,0.9332736229,0.7165248545,590
P,HOK,HOK,SEK,2,1,3,5A,1440,0.773,1.384684281,1.167935513,590
AB,HOK,HOK,SEK,2,1,3,5B,1440,1.69,3.02731751,2.810568742,590
P,SEK,HOK,SEK,2,1,3,5C,1440,1.086,1.94536498,1.728616211,590
AB,SEK,HOK,SEK,2,1,3,5D,1440,1.169,2.094043887,1.877295119,590
P,SEK,SEK,SEK,2,1,3,5E,1440,2.139,3.831616659,3.614867891,590
AB,SEK,SEK,SEK,2,1,3,5F,1440,1.366,2.446932378,2.230183609,590
P,HOK,SEK,SEK,2,1,3,5G,1440,1.331,2.384236453,2.167487685,590
AB,HOK,SEK,SEK,2,1,3,5H,1440,1.786,3.199283475,2.982534707,590
P,HOK,HOK,HOK,2,5,3,6A,1440,1.279,2.291088222,2.074339454,590
AB,HOK,HOK,HOK,2,5,3,6B,1440,0.564,1.010300045,0.7935512763,590
P,SEK,HOK,HOK,2,5,3,6C,1440,0.694,1.243170622,1.026421854,590
AB,SEK,HOK,HOK,2,5,3,6D,1440,1.975,3.537841469,3.3210927,590
P,SEK,SEK,HOK,2,5,3,6E,1440,0.868,1.554858934,1.338110166,590
AB,SEK,SEK,HOK,2,5,3,6F,1440,1.423,2.54903717,2.332288401,590
P,HOK,SEK,HOK,2,5,3,6G,1440,1.463,2.620689655,2.403940887,590
AB,HOK,SEK,HOK,2,5,3,6H,1440,1.568,2.808777429,2.592028661,590
P,HOK,HOK,HOK,2,4,3,7A,1440,0.523,0.9368562472,0.7201074787,590
AB,HOK,HOK,HOK,2,4,3,7B,1440,0.918,1.644424541,1.427675773,590
P,SEK,HOK,HOK,2,4,3,7C,1440,0.327,0.5857590685,0.3690103,590
AB,SEK,HOK,HOK,2,4,3,7D,1440,0.912,1.633676668,1.4169279,590
P,SEK,SEK,HOK,2,4,3,7E,1440,0.398,0.7129422302,0.4961934617,590
AB,SEK,SEK,HOK,2,4,3,7F,1440,0.976,1.748320645,1.531571876,590
P,HOK,SEK,HOK,2,4,3,7G,1440,0.752,1.347066726,1.130317958,590
AB,HOK,SEK,HOK,2,4,3,7H,1440,0.421,0.7541424093,0.5373936408,590
P,HOK,HOK,HOK,2,3,3,8A,1440,0.775,1.388266906,1.171518137,590
AB,HOK,HOK,HOK,2,3,3,8B,1440,0.302,0.5409762651,0.3242274966,590
P,SEK,HOK,HOK,2,3,3,8C,1440,1.518,2.719211823,2.502463054,590
AB,SEK,HOK,HOK,2,3,3,8D,1440,0.926,1.658755038,1.44200627,590
P,SEK,SEK,HOK,2,3,3,8E,1440,0.536,0.960143305,0.7433945365,590
AB,SEK,SEK,HOK,2,3,3,8F,1440,0.402,0.7201074787,0.5033587103,590
P,HOK,SEK,HOK,2,3,3,8G,1440,1.221,2.187192118,1.97044335,590
AB,HOK,SEK,HOK,2,3,3,8H,1440,0.717,1.284370802,1.067622033,590
P,HOK,HOK,HOK,2,2,3,9A,1440,0.497,0.8902821317,0.6735333632,590
AB,HOK,HOK,HOK,2,2,3,9B,1440,0.498,0.8920734438,0.6753246753,590
P,SEK,HOK,HOK,2,2,3,9C,1440,0.895,1.603224362,1.386475593,590
AB,SEK,HOK,HOK,2,2,3,9D,1440,0.904,1.619346171,1.402597403,590
P,SEK,SEK,HOK,2,2,3,9E,1440,1.511,2.706672638,2.489923869,590
AB,SEK,SEK,HOK,2,2,3,9F,1440,1.014,1.816390506,1.599641738,590
P,HOK,SEK,HOK,2,2,3,9G,1440,1.307,2.341244962,2.124496193,590
AB,HOK,SEK,HOK,2,2,3,9H,1440,0.635,1.137483206,0.920734438,590
P,HOK,HOK,HOK,2,1,3,10A,1440,1.497,2.681594268,2.464845499,590
AB,HOK,HOK,HOK,2,1,3,10B,1440,0.872,1.562024183,1.345275414,590
P,SEK,HOK,HOK,2,1,3,10C,1440,1.824,3.267353336,3.050604568,590
AB,SEK,HOK,HOK,2,1,3,10D,1440,0.618,1.1070309,0.8902821317,590
P,SEK,SEK,HOK,2,1,3,10E,1440,0.69,1.236005374,1.019256605,590
AB,SEK,SEK,HOK,2,1,3,10F,1440,1.635,2.928795343,2.712046574,590
P,HOK,SEK,HOK,2,1,3,10G,1440,1.551,2.778325123,2.561576355,590
AB,HOK,SEK,HOK,2,1,3,10H,1440,1.048,1.877295119,1.66054635,590
P,HOK,HOK,SEK,1,5,3,1A,1440,0.514,0.920734438,0.7039856695,590
AB,HOK,HOK,SEK,1,5,3,1B,1440,0.572,1.024630542,0.8078817734,590
P,SEK,HOK,SEK,1,5,3,1C,1440,0.444,0.7953425884,0.57859382,590
AB,SEK,HOK,SEK,1,5,3,1D,1440,0.6,1.074787282,0.8580385132,590
P,SEK,SEK,SEK,1,5,3,1E,1440,1.371,2.455888939,2.23914017,590
AB,SEK,SEK,SEK,1,5,3,1F,1440,0.374,0.6699507389,0.4532019704,590
P,HOK,SEK,SEK,1,5,3,1G,1440,1.089,1.950738916,1.733990148,590
AB,HOK,SEK,SEK,1,5,3,1H,1440,0.587,1.051500224,0.8347514554,590
P,HOK,HOK,SEK,1,4,3,2A,1440,1.666,2.984326019,2.76757725,590
AB,HOK,HOK,SEK,1,4,3,2B,1440,0.714,1.278996865,1.062248097,590
P,SEK,HOK,SEK,1,4,3,2C,1440,1.869,3.347962382,3.131213614,590
AB,SEK,HOK,SEK,1,4,3,2D,1440,0.49,0.8777429467,0.6609941782,590
P,SEK,SEK,SEK,1,4,3,2E,1440,0.629,1.126735334,0.9099865652,590
AB,SEK,SEK,SEK,1,4,3,2F,1440,1.287,2.305418719,2.088669951,590
P,HOK,SEK,SEK,1,4,3,2G,1440,1.431,2.563367667,2.346618898,590
AB,HOK,SEK,SEK,1,4,3,2H,1440,0.928,1.662337662,1.445588894,590
P,HOK,HOK,SEK,1,3,3,3A,1440,0.727,1.302283923,1.085535155,590
AB,HOK,HOK,SEK,1,3,3,3B,1440,0.578,1.035378415,0.8186296462,590
P,SEK,HOK,SEK,1,3,3,3C,1440,1.707,3.057769816,2.841021048,590
AB,SEK,HOK,SEK,1,3,3,3D,1440,0.298,0.5338110166,0.3170622481,590
P,SEK,SEK,SEK,1,3,3,3E,1440,0.836,1.497536946,1.280788177,590
AB,SEK,SEK,SEK,1,3,3,3F,1440,0.522,0.9350649351,0.7183161666,590
P,HOK,SEK,SEK,1,3,3,3G,1440,0.92,1.648007165,1.431258397,590
AB,HOK,SEK,SEK,1,3,3,3H,1440,0.604,1.08195253,0.8652037618,590
P,HOK,HOK,SEK,1,2,3,4A,1440,0.841,1.506493506,1.289744738,590
AB,HOK,HOK,SEK,1,2,3,4B,1440,0.707,1.26645768,1.049708912,590
P,SEK,HOK,SEK,1,2,3,4C,1440,0.665,1.191222571,0.9744738021,590
AB,SEK,HOK,SEK,1,2,3,4D,1440,0.474,0.8490819525,0.6323331841,590
P,SEK,SEK,SEK,1,2,3,4E,1440,0.996,1.784146888,1.567398119,590
AB,SEK,SEK,SEK,1,2,3,4F,1440,1.008,1.805642633,1.588893865,590
P,HOK,SEK,SEK,1,2,3,4G,1440,2.088,3.74025974,3.523510972,590
AB,HOK,SEK,SEK,1,2,3,4H,1440,1.37,2.454097627,2.237348858,590
P,HOK,HOK,SEK,1,1,3,5A,1440,0.649,1.162561576,0.9458128079,590
AB,HOK,HOK,SEK,1,1,3,5B,1440,0.721,1.29153605,1.074787282,590
P,SEK,HOK,SEK,1,1,3,5C,1440,0.75,1.343484102,1.126735334,590
AB,SEK,HOK,SEK,1,1,3,5D,1440,0.584,1.046126288,0.829377519,590
P,SEK,SEK,SEK,1,1,3,5E,1440,1.663,2.978952082,2.762203314,590
AB,SEK,SEK,SEK,1,1,3,5F,1440,0.393,0.7039856695,0.487236901,590
P,HOK,SEK,SEK,1,1,3,5G,1440,0.726,1.300492611,1.083743842,590
AB,HOK,SEK,SEK,1,1,3,5H,1440,0.551,0.987012987,0.7702642185,590
P,HOK,HOK,HOK,1,5,3,6A,1440,0.861,1.542319749,1.325570981,590
AB,HOK,HOK,HOK,1,5,3,6B,1440,1.103,1.975817286,1.759068518,590
P,SEK,HOK,HOK,1,5,3,6C,1440,0.537,0.9619346171,0.7451858486,590
AB,SEK,HOK,HOK,1,5,3,6D,1440,0.43,0.7702642185,0.5535154501,590
P,SEK,SEK,HOK,1,5,3,6E,1440,0.531,0.9511867443,0.7344379758,590
AB,SEK,SEK,HOK,1,5,3,6F,1440,0.454,0.8132557098,0.5965069413,590
P,HOK,SEK,HOK,1,5,3,6G,1440,0.971,1.739364084,1.522615316,590
AB,HOK,SEK,HOK,1,5,3,6H,1440,0.437,0.7828034035,0.566054635,590
P,HOK,HOK,HOK,1,4,3,7A,1440,0.585,1.0479176,0.8311688312,590
AB,HOK,HOK,HOK,1,4,3,7B,1440,0.522,0.9350649351,0.7183161666,590
P,SEK,HOK,HOK,1,4,3,7C,1440,0.22,0.39408867,0.1773399015,590
AB,SEK,HOK,HOK,1,4,3,7D,1440,0.427,0.7648902821,0.5481415137,590
P,SEK,SEK,HOK,1,4,3,7E,1440,0.45,0.8060904613,0.5893416928,590
AB,SEK,SEK,HOK,1,4,3,7F,1440,1.188,2.128078818,1.911330049,590
P,HOK,SEK,HOK,1,4,3,7G,1440,0.462,0.8275862069,0.6108374384,590
AB,HOK,SEK,HOK,1,4,3,7H,1440,0.642,1.150022391,0.9332736229,590
P,HOK,HOK,HOK,1,3,3,8A,1440,1.469,2.631437528,2.41468876,590
AB,HOK,HOK,HOK,1,3,3,8B,1440,0.487,0.8723690103,0.6556202418,590
P,SEK,HOK,HOK,1,3,3,8C,1440,0.949,1.699955217,1.483206449,590
AB,SEK,HOK,HOK,1,3,3,8D,1440,0.548,0.9816390506,0.7648902821,590
P,SEK,SEK,HOK,1,3,3,8E,1440,1.181,2.115539633,1.898790864,590
AB,SEK,SEK,HOK,1,3,3,8F,1440,1.54,2.75862069,2.541871921,590
P,HOK,SEK,HOK,1,3,3,8G,1440,1.242,2.224809673,2.008060905,590
AB,HOK,SEK,HOK,1,3,3,8H,1440,0.605,1.083743842,0.8669950739,590
P,HOK,HOK,HOK,1,2,3,9A,1440,1.207,2.162113748,1.94536498,590
